Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2020-08-01 21:05:38 +0000,Single Leg Kickback, 29,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-08-01 21:05:38 +0000,Single Leg Kickback, 29,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-08-01 21:05:38 +0000,Wide Grip Lat Pulldown, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-08-01 21:05:38 +0000,Wide Grip Lat Pulldown, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2020-08-01 21:05:38 +0000,Wide Grip Lat Pulldown, 11,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-08-01 21:05:38 +0000,Wide Grip Lat Pulldown, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-08-01 21:05:38 +0000,Stiff-Legged Barbell Good Morning, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-08-01 21:05:38 +0000,Stiff-Legged Barbell Good Morning, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-08-01 21:05:38 +0000,Stiff-Legged Barbell Good Morning, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Barbell Decline Bench Press, 6,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-31 17:02:16 +0000,Barbell Decline Bench Press, 5,38.55539730202938,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-31 17:02:16 +0000,Barbell Decline Bench Press, 3,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Barbell Decline Bench Press, 3,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Barbell Decline Bench Press, 6,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Barbell Decline Bench Press, 6,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-31 17:02:16 +0000,Back Squat, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Back Squat, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Back Squat, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Dumbbell Lunge, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-31 17:02:16 +0000,Dumbbell Lunge, 5,10.205840462301895,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-31 17:02:16 +0000,Dumbbell Lunge, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-31 17:02:16 +0000,Dumbbell Lunge, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-31 17:02:16 +0000,Concentration Curl, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Concentration Curl, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Concentration Curl, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Concentration Curl, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Fly, 8,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Fly, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Fly, 13,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Dumbbell Fly, 12,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-31 17:02:16 +0000,Reverse Crunch, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Reverse Crunch, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-31 17:02:16 +0000,Reverse Crunch, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Lat Pulldown, 8,22.67964547178199,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-28 22:22:55 +0000,Lat Pulldown, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Lat Pulldown, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Lat Pulldown, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Romanian Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-28 22:22:55 +0000,Romanian Deadlift, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Romanian Deadlift, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Romanian Deadlift, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Dumbbell Front Raise, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Front Raise, 8,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Front Raise, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Front Raise, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Wide Grip Lat Pulldown, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Wide Grip Lat Pulldown, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Wide Grip Lat Pulldown, 20,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-28 22:22:55 +0000,Dumbbell Romanian Deadlift, 8,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Romanian Deadlift, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Romanian Deadlift, 12,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Romanian Deadlift, 12,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Rear Delt Raise, 14,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Rear Delt Raise, 14,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Rear Delt Raise, 14,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Dumbbell Rear Delt Raise, 14,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Flutter Kicks, 50,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Flutter Kicks, 50,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-28 22:22:55 +0000,Flutter Kicks, 50,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-26 15:49:50 +0000,Back Squat, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Back Squat, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Back Squat, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Back Squat, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Barbell Decline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-26 15:49:50 +0000,Barbell Decline Bench Press, 5,31.75150366049478,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-26 15:49:50 +0000,Barbell Decline Bench Press, 12,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Barbell Decline Bench Press, 12,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Barbell Decline Bench Press, 12,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Bulgarian Split Squat, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Bulgarian Split Squat, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Bulgarian Split Squat, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Bulgarian Split Squat, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Fly, 13,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Fly, 13,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Dumbbell Fly, 13,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-26 15:49:50 +0000,Superman, 23,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Superman, 23,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Superman, 23,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Superman, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-26 15:49:50 +0000,Superman, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 5,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 4,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 4,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 4,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 4,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Bent Over Barbell Row, 4,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Hip Thrust, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Hip Thrust, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Hip Thrust, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Hip Thrust, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Close-Grip Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-25 16:18:08 +0000,Close-Grip Bench Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Close-Grip Bench Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Close-Grip Bench Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Close-Grip Bench Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Seated Tricep Press, 17,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Seated Tricep Press, 17,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Single Leg Kickback, 30,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-25 16:18:08 +0000,Single Leg Kickback, 30,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-25 16:18:08 +0000,Single Leg Kickback, 30,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-25 16:18:08 +0000,Single Leg Kickback, 30,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-25 16:18:08 +0000,Single Leg Kickback, 30,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-25 16:18:08 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-25 16:18:08 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Barbell Decline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-23 22:40:21 +0000,Barbell Decline Bench Press, 5,45.35929094356398,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-23 22:40:21 +0000,Barbell Decline Bench Press, 4,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Barbell Decline Bench Press, 5,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Barbell Decline Bench Press, 5,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Barbell Decline Bench Press, 7,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Romanian Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-23 22:40:21 +0000,Romanian Deadlift, 5,31.75150366049478,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-23 22:40:21 +0000,Romanian Deadlift, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Romanian Deadlift, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Romanian Deadlift, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Romanian Deadlift, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Dumbbell Front Raise, 13,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Front Raise, 13,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Front Raise, 13,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Upright Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Upright Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Upright Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Upright Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Dumbbell Fly, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Fly, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Fly, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Fly, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Romanian Deadlift, 11,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Romanian Deadlift, 11,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Dumbbell Romanian Deadlift, 11,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-23 22:40:21 +0000,Reverse Crunch, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Reverse Crunch, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Reverse Crunch, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-23 22:40:21 +0000,Reverse Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Dumbbell Bicep Curl, 11,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Dumbbell Bicep Curl, 11,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Dumbbell Bicep Curl, 11,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Dumbbell Bicep Curl, 11,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Lat Pulldown, 8,15.87575183024739,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-21 22:09:33 +0000,Lat Pulldown, 8,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Lat Pulldown, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Lat Pulldown, 12,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Lat Pulldown, 12,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-21 22:09:33 +0000,Back Squat, 5,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-21 22:09:33 +0000,Back Squat, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Back Squat, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Back Squat, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-21 22:09:33 +0000,Dumbbell Lunge, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-21 22:09:33 +0000,Dumbbell Lunge, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-21 22:09:33 +0000,Dumbbell Lunge, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 4.0
2020-07-21 22:09:33 +0000,Hammer Curls, 10,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Hammer Curls, 10,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Hammer Curls, 10,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Flutter Kicks, 41,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Flutter Kicks, 41,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Flutter Kicks, 41,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Flutter Kicks, 41,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-21 22:09:33 +0000,Flutter Kicks, 41,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Barbell Decline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-19 19:41:24 +0000,Barbell Decline Bench Press, 5,43.091326396385774,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-19 19:41:24 +0000,Barbell Decline Bench Press, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Barbell Decline Bench Press, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Barbell Decline Bench Press, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Close-Grip Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-19 19:41:24 +0000,Close-Grip Bench Press, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Close-Grip Bench Press, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Close-Grip Bench Press, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Close-Grip Bench Press, 12,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Romanian Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-19 19:41:24 +0000,Romanian Deadlift, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Romanian Deadlift, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Romanian Deadlift, 12,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Romanian Deadlift, 12,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-19 19:41:24 +0000,Dumbbell Kickbacks, 15,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Kickbacks, 15,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Kickbacks, 15,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Fly, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Fly, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Fly, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Fly, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Romanian Deadlift, 15,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Romanian Deadlift, 15,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Romanian Deadlift, 15,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Dumbbell Romanian Deadlift, 15,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Bird Dog, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Bird Dog, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Bird Dog, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-19 19:41:24 +0000,Bird Dog, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Bent Over Barbell Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-18 15:45:04 +0000,Bent Over Barbell Row, 5,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Bent Over Barbell Row, 5,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Bent Over Barbell Row, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Bent Over Barbell Row, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Dumbbell Bicep Curl, 10,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Dumbbell Bicep Curl, 10,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Dumbbell Bicep Curl, 10,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Dumbbell Bicep Curl, 10,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Dumbbell Bicep Curl, 10,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2020-07-18 15:45:04 +0000,Back Squat, 15,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Back Squat, 15,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Back Squat, 15,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Dumbbell Squat, 15,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Dumbbell Squat, 15,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,Dumbbell Squat, 15,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2020-07-18 15:45:04 +0000,V-Bar Pulldown, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,V-Bar Pulldown, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,V-Bar Pulldown, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,V-Bar Pulldown, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2020-07-18 15:45:04 +0000,Reverse Lunge, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
